StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9,Q11,Q10,subject_id
2020-06-05 11:01:38,2020-06-05 11:03:44,IP Address,113.210.69.111,100,126,True,2020-06-05 11:03:45,R_3j7dR3oIaqL4h1B,,,,,3.13360595703125,101.667510986328125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Southeast Asian,Male,20,Associate's degree,A few times a day,A few times a week,Within the past day,5096
2020-06-05 11:01:28,2020-06-05 11:04:09,IP Address,73.2.170.191,100,161,True,2020-06-05 11:04:10,R_1fja3Xf7PiKftIi,,,,,32.4644012451171875,-93.720703125,anonymous,EN,"Yes, I consent to participate",cdr,White,White,Female,21,Bachelor's degree,A few times a day,A few times a week,Within the past hour,5161
2020-06-05 12:31:50,2020-06-05 12:33:35,IP Address,108.208.101.13,100,105,True,2020-06-05 12:33:36,R_p5kcNwnCzVNZAxr,,,,,42.05499267578125,-87.695098876953125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I am Asian. The word Asian comes to mind when answering such questions,Female,20,Graduated high school,A few times a week,A few times a week,Within the past week,5638
2020-06-05 12:32:38,2020-06-05 12:34:24,IP Address,136.55.40.17,100,105,True,2020-06-05 12:34:24,R_W8uWl1AhNkNTWox,,,,,33.7696990966796875,-84.375396728515625,anonymous,EN,"Yes, I consent to participate",cdr,White,I generally consider myself white and of European descent.,Non-binary,21,Bachelor's degree,A few times a day,A few times a day,Within the past day,3866
2020-06-05 14:06:16,2020-06-05 14:08:52,IP Address,99.30.188.179,100,155,True,2020-06-05 14:08:52,R_2rlkXal6CvALU7N,,,,,33.8159942626953125,-117.96920013427734375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Filipino.,Female,20,"Some college, no degree",A few times a day,A few times a week,Within the past hour,3820
2020-06-05 14:06:52,2020-06-05 14:11:40,IP Address,67.165.213.43,100,287,True,2020-06-05 14:11:40,R_s6wOCoWGCrUJgFb,,,,,39.10040283203125,-104.85479736328125,anonymous,EN,"Yes, I consent to participate",cdr,White,"My mother is half Lebanese and half Irish, my father is mostly of British/English origin. I generally think of myself as one quarter Middle Eastern and one quarter white/European, and will specify white/middle eastern when given the opportunity.",Female,35,Bachelor's degree,A few times a week,A few times a month,Within the past week,1315
2020-06-08 11:04:57,2020-06-08 11:07:42,IP Address,186.146.88.108,100,165,True,2020-06-08 11:07:42,R_DNabDUHz4dE7In7,,,,,6.156097412109375,-75.62079620361328125,anonymous,EN,"Yes, I consent to participate",cdr,Hispanic,"Latino, LatinX",Male,33,Master's degree,A few times a year,A few times a year,Within the past week,5114
2020-06-08 12:31:37,2020-06-08 12:34:03,IP Address,197.210.84.162,100,146,True,2020-06-08 12:34:03,R_1fl51KF4Ail18pm,,,,,6.4474029541015625,3.3903045654296875,anonymous,EN,"Yes, I consent to participate",cdr,Black or African American,Black African,Male,37,Master's degree,A few times a week,A few times a month,Within the past hour,1579
2020-06-08 12:33:02,2020-06-08 12:34:23,IP Address,73.184.141.148,100,81,True,2020-06-08 12:34:24,R_2SlaJjftH7wHNS0,,,,,33.8574066162109375,-84.01300048828125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Chinese-American.,Female,18,"Some college, no degree",A few times a day,A few times a day,Within the past hour,8265
2020-06-09 11:01:45,2020-06-09 11:02:48,IP Address,199.188.181.113,100,63,True,2020-06-09 11:02:49,R_0jsf70fGTO0F8cN,,,,,44.46820068359375,-72.68689727783203125,anonymous,EN,"Yes, I consent to participate",cdr,White,white/caucasian,Female,19,"Some college, no degree",A few times a day,A few times a day,Within the past day,5112
2020-06-09 10:57:28,2020-06-09 11:02:54,IP Address,71.194.246.25,100,325,True,2020-06-09 11:02:54,R_Wpcf4OtHAloQZQB,,,,,41.891998291015625,-87.6416015625,anonymous,EN,"Yes, I consent to participate",cdr,"White,Black or African American,Native Hawaiian or Pacific Islander",happy,Female,23,Did not graduate high school,A few times a month,A few times a week,Within the past hour,9171
2020-06-09 11:39:46,2020-06-09 11:43:28,IP Address,68.4.117.233,100,221,True,2020-06-09 11:43:29,R_88vajh82mekJZIZ,,,,,33.567901611328125,-117.7046051025390625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I am American Indian and choose Asian when not given the option to choose Indian or South Asian.,Female,20,"Some college, no degree",A few times a week,A few times a week,Within the past hour,1274
2020-06-09 12:01:27,2020-06-09 12:04:53,IP Address,73.36.167.12,100,205,True,2020-06-09 12:04:53,R_1rcgPQpoeJiejJT,,,,,41.8018035888671875,-87.59929656982421875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Asian/Asian-American,Female,28,Bachelor's degree,A few times a week,A few times a month,Within the past day,7691
2020-06-09 12:30:32,2020-06-09 12:32:09,IP Address,73.9.103.75,100,96,True,2020-06-09 12:32:09,R_8JrrwwH2TVOyLND,,,,,41.8018035888671875,-87.59929656982421875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"Chinese American, Asian American, East Asian, Asian",Male,19,Graduated high school,A few times a day,A few times a day,Within the past hour,4392
2020-06-09 12:31:41,2020-06-09 12:34:11,IP Address,73.44.121.16,100,150,True,2020-06-09 12:34:11,R_3lrTwEdeDSPdXEW,,,,,42.035400390625,-87.73699951171875,anonymous,EN,"Yes, I consent to participate",cdr,White,white and Greek-American,Female,19,Graduated high school,A few times a week,A few times a month,Within the past week,7794
2020-06-09 12:42:57,2020-06-09 12:45:21,IP Address,174.221.130.96,100,144,True,2020-06-09 12:45:22,R_2waHTo8uRRgAD4D,,,,,41.8883056640625,-87.76129913330078125,anonymous,EN,"Yes, I consent to participate",cdr,White,I usually think of my self as white and put that down on all forms,Male,20,Associate's degree,A few times a week,A few times a week,Within the past day,8040
2020-06-09 12:43:50,2020-06-09 12:45:45,IP Address,74.51.146.200,100,115,True,2020-06-09 12:45:46,R_cBGtFj6VofGotmF,,,,,37.6260986328125,-122.4304046630859375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I would describe myself as Asian American. ,Female,19,"Some college, no degree",A few times a day,A few times a day,Within the past day,2509
2020-06-09 13:03:28,2020-06-09 13:05:19,IP Address,173.16.221.13,100,110,True,2020-06-09 13:05:19,R_OkylXJ1kxdY2mbv,,,,,44.90069580078125,-93.577301025390625,anonymous,EN,"Yes, I consent to participate",cdr,White,"Scandinavian, white, Danish, etc.",Male,19,"Some college, no degree",A few times a day,A few times a week,Within the past hour,5280
2020-06-09 13:49:31,2020-06-09 13:51:51,IP Address,99.85.80.187,100,139,True,2020-06-09 13:51:52,R_22mGZqkWxyrk8PB,,,,,28.206207275390625,-80.68740081787109375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,South Asian (Indian),Male,22,Bachelor's degree,A few times a week,A few times a month,Within the past week,3471
2020-06-09 13:50:44,2020-06-09 13:52:33,IP Address,50.24.133.40,100,109,True,2020-06-09 13:52:34,R_1ou9kEdeuStgtvs,,,,,30.5478057861328125,-96.2714996337890625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"Asian, Chinese, Christian",Female,22,Associate's degree,A few times a month,A few times a week,Within the past week,8478
2020-06-09 13:58:44,2020-06-09 14:00:46,IP Address,107.10.122.117,100,121,True,2020-06-09 14:00:46,R_8jqwDiNRGcOst57,,,,,44.2433013916015625,-88.3563995361328125,anonymous,EN,"Yes, I consent to participate",CDR,White,White,Female,24,Bachelor's degree,A few times an hour,A few times a day,Within the past hour,7291
2020-06-09 14:16:16,2020-06-09 14:20:56,IP Address,70.123.103.227,100,279,True,2020-06-09 14:20:56,R_3FQe18xTBS5Hl34,,,,,32.83099365234375,-96.76920318603515625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I am an Asian, Chinese to more specifically.
they may want a demographic study?",Female,30,Bachelor's degree,A few times a week,A few times a month,Within the past hour,7955
2020-06-10 11:03:13,2020-06-10 11:06:04,IP Address,50.5.226.54,100,170,True,2020-06-10 11:06:04,R_2B9RxxfU2n8y3KJ,,,,,39.141693115234375,-84.5171966552734375,anonymous,EN,"Yes, I consent to participate",cdr,Black or African American,I am black ,Male,23,Bachelor's degree,A few times a day,A few times a week,Within the past day,6336
2020-06-10 11:02:21,2020-06-10 11:06:56,IP Address,67.249.138.58,100,275,True,2020-06-10 11:06:56,R_10vbPdqNvh8vCXk,,,,,42.4416961669921875,-76.49849700927734375,anonymous,EN,"Yes, I consent to participate",cdr,White,"I'm white, with Italian/German/Irish background. I have some Native American ancestry, but it's pretty small. That's how I would describe it. I just think of white as covering significant European ancestry. ",Female,23,Bachelor's degree,A few times a day,A few times a day,Within the past hour,5782
2020-06-10 12:02:05,2020-06-10 12:04:43,IP Address,75.102.129.226,100,157,True,2020-06-10 12:04:43,R_1FxCrW898gCsw9X,,,,,28.5807037353515625,-81.189300537109375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,South Asian - Indian. Generally I think Asian has a lot of variation and does not accurately reflect each subgroup.,Female,23,Bachelor's degree,A few times a week,A few times a week,Within the past week,6607
2020-06-10 12:25:25,2020-06-10 12:27:46,IP Address,108.16.85.201,100,140,True,2020-06-10 12:27:47,R_3PGGVsE3ITarEdl,,,,,40.2873992919921875,-75.21559906005859375,anonymous,EN,"Yes, I consent to participate",cdr,White,White American,Female,35,Bachelor's degree,A few times a day,A few times a day,Within the past hour,8249
2020-06-10 12:34:49,2020-06-10 12:36:26,IP Address,70.181.19.231,100,97,True,2020-06-10 12:36:27,R_3nCrkmTTw9My0Sx,,,,,41.70660400390625,-72.57450103759765625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,South Asian/Indian,Female,21,Bachelor's degree,A few times a day,A few times a day,Within the past hour,4285
2020-06-10 13:30:34,2020-06-10 13:34:13,IP Address,24.193.88.31,100,219,True,2020-06-10 13:34:14,R_2bJo7HbVej2THcr,,,,,40.730804443359375,-73.99749755859375,anonymous,EN,"Yes, I consent to participate",CDR,White,"White and American, of German and Russian descent ",Female,24,Bachelor's degree,A few times a week,A few times a week,Within the past hour,2966
2020-06-10 14:00:23,2020-06-10 14:02:31,IP Address,31.48.105.47,100,128,True,2020-06-10 14:02:31,R_2wudx9EOQdYFIER,,,,,54.558197021484375,-1.974700927734375,anonymous,EN,"Yes, I consent to participate",cdr,White,"White, caucasian, British",Male,22,Bachelor's degree,A few times a week,A few times a week,Within the past day,2562
2020-06-10 14:00:50,2020-06-10 14:03:21,IP Address,99.203.112.195,100,151,True,2020-06-10 14:03:22,R_2zHk2SwC2Z1ukff,,,,,45.1183929443359375,-93.346099853515625,anonymous,EN,"Yes, I consent to participate",cdr,White,White (but white passing since I would usually select Jewish if that were an option),Female,29,Doctoral degree,A few times a day,A few times a day,Within the past day,4524
2020-06-10 14:01:49,2020-06-10 14:03:54,IP Address,108.211.107.4,100,125,True,2020-06-10 14:03:55,R_b1Mmz1wkxtJrrCV,,,,,37.7617950439453125,-121.913299560546875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I am ethnically and racially South Indian (from India). ,Female,19,"Some college, no degree",A few times a day,A few times a day,Within the past day,7930
2020-06-11 11:01:15,2020-06-11 11:04:47,IP Address,98.209.77.117,100,212,True,2020-06-11 11:04:47,R_3NxfSjV1LlVbIXL,,,,,42.893402099609375,-85.7613983154296875,anonymous,EN,"Yes, I consent to participate",cdr,White,"Caucasian/white for official forms, but if people ever ask in person then I say half Swedish half Dutch because that's more of my identity. If I'm being snarky, my first thought for the official forms is ""100 meters"", but I never put that down because it isn't helpful for those asking.",Female,22,Bachelor's degree,A few times a month,A few times a month,Within the past day,2755
2020-06-11 11:01:23,2020-06-11 11:06:04,IP Address,70.123.119.112,100,281,True,2020-06-11 11:06:05,R_eQl1qCB3PxR53tn,,,,,32.83099365234375,-96.76920318603515625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I come from India so at times when i am required to fill such information i list myself under Asian. I have to read options carefully to see where i fit best for ex in South Asia or Asia.,Female,32,Master's degree,A few times a day,A few times a week,Within the past hour,2117
2020-06-11 11:05:12,2020-06-11 11:07:30,IP Address,98.212.170.39,100,137,True,2020-06-11 11:07:30,R_1IJVBWntXL5TXzD,,,,,41.881195068359375,-87.845703125,anonymous,EN,"Yes, I consent to participate",cdr,Black or African American,Black american,Female,29,Bachelor's degree,A few times an hour,A few times an hour,Within the past hour,2837
2020-06-11 12:30:59,2020-06-11 12:32:41,IP Address,97.90.1.242,100,101,True,2020-06-11 12:32:41,R_2TSpjhlLLXRnc27,,,,,34.2187957763671875,-118.199798583984375,anonymous,EN,"Yes, I consent to participate",CDR,Asian,"I would describe my race/ethnicity as Korean

What generally comes to mind is East Asian and then if they ask for specifics, Korean",Female,23,Bachelor's degree,A few times a day,A few times a day,Within the past hour,1653
2020-06-11 12:31:27,2020-06-11 12:34:30,IP Address,67.185.95.170,100,183,True,2020-06-11 12:34:30,R_vOEIOFetEGufBpD,,,,,47.61700439453125,-117.36100006103515625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I am asian-American with a Filipino background. Nothing, in particular, comes to mind when I am asked this or similar questions.",Male,19,Graduated high school,A few times a day,A few times a week,Within the past hour,3737
2020-06-11 12:38:51,2020-06-11 12:42:04,IP Address,197.210.84.82,100,193,True,2020-06-11 12:42:04,R_3UJk2mWMpYlT5VT,,,,,6.4474029541015625,3.3903045654296875,anonymous,EN,"Yes, I consent to participate",CDR,Black or African American,Black African,Male,29,Bachelor's degree,A few times a day,A few times a week,Within the past hour,4436
2020-06-11 12:50:23,2020-06-11 12:52:05,IP Address,74.141.131.197,100,102,True,2020-06-11 12:52:06,R_3MnVWZajtazq80H,,,,,38.3047943115234375,-85.5865020751953125,anonymous,EN,"Yes, I consent to participate",cdr,"White,Asian,Hispanic",Latinx (from Brazil),Male,18,"Some college, no degree",A few times a week,A few times a day,Within the past week,7677
2020-06-11 14:01:25,2020-06-11 14:02:53,IP Address,107.137.192.236,100,88,True,2020-06-11 14:02:54,R_3iqkLT317tFfLKD,,,,,39.7220001220703125,-84.0326995849609375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Asian American,Female,20,"Some college, no degree",A few times an hour,A few times a month,Within the past hour,8748
2020-06-11 14:01:20,2020-06-11 14:05:12,IP Address,24.161.126.236,100,232,True,2020-06-11 14:05:13,R_1jTZXLC1d6W04cU,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,"Yes, I consent to participate",CDR,Asian,"My race is Asian. My ethnicity is Chinese/Taiwanese. ""Asian"" comes to mind when I answer similar questions on official forms.",Female,23,Bachelor's degree,A few times a week,A few times a week,Within the past day,4456
2020-06-11 14:05:10,2020-06-11 14:07:37,IP Address,75.187.162.46,100,147,True,2020-06-11 14:07:38,R_2WU7ejsACbF9ezO,,,,,41.018798828125,-81.617401123046875,anonymous,EN,"Yes, I consent to participate",cdr,Hispanic,Hispanic,Male,33,Bachelor's degree,A few times a day,A few times a day,Within the past day,9182
2020-06-11 14:15:24,2020-06-11 14:17:02,IP Address,100.2.98.122,100,97,True,2020-06-11 14:17:02,R_vN9xlFqw8Es7xL3,,,,,40.79150390625,-73.6923980712890625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Indian,Female,18,Graduated high school,A few times a week,A few times a month,Within the past week,1393
2020-06-12 10:59:22,2020-06-12 11:01:15,IP Address,73.51.45.35,100,112,True,2020-06-12 11:01:15,R_pua1RMW5ZpwcGat,,,,,41.902496337890625,-87.67259979248046875,anonymous,EN,"Yes, I consent to participate",cdr,Other,Caucasion/Middle-eastern,Female,27,Master's degree,A few times a day,A few times a day,Within the past hour,2644
2020-06-12 11:01:45,2020-06-12 11:03:46,IP Address,24.193.147.41,100,120,True,2020-06-12 11:03:46,R_3CTrvvSm0PlshQl,,,,,40.7292022705078125,-73.75140380859375,anonymous,EN,"Yes, I consent to participate",cdr,Other,Guyanese,Female,19,"Some college, no degree",A few times a week,A few times a month,Within the past day,8451
2020-06-12 11:02:57,2020-06-12 11:05:13,IP Address,173.79.208.96,100,136,True,2020-06-12 11:05:14,R_2CP2pgaGWK3efma,,,,,38.8596954345703125,-77.197998046875,anonymous,EN,"Yes, I consent to participate",cdr,White,White. I often wonder where caucasian came from and what that even means,Female,25,Master's degree,A few times a day,A few times a week,Within the past hour,2233
2020-06-12 12:03:09,2020-06-12 12:06:22,IP Address,198.161.136.18,100,193,True,2020-06-12 12:06:22,R_8kXeAX7U5mIn9Ad,,,,,41.8881988525390625,-87.61640167236328125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Chinese American / Asian,Female,29,Master's degree,A few times an hour,A few times a day,Within the past day,1176
2020-06-12 12:29:08,2020-06-12 12:31:40,IP Address,24.44.74.40,100,152,True,2020-06-12 12:31:41,R_11ZSIO8wnsFy5qz,,,,,40.945098876953125,-74.2530975341796875,anonymous,EN,"Yes, I consent to participate",cdr,White,"I am a descendant of Eastern European parents, I just say white",Male,21,"Some college, no degree",A few times a week,A few times a month,Within the past day,1729
2020-06-12 13:31:02,2020-06-12 13:33:31,IP Address,73.110.41.80,100,148,True,2020-06-12 13:33:31,R_cTMCFeuMZUPjbe9,,,,,41.8986053466796875,-87.73799896240234375,anonymous,EN,"Yes, I consent to participate",cdr,Black or African American,My father is Moroccan and my mother is from Oregon. I would identify myself as Black.,Female,23,Bachelor's degree,A few times a week,A few times a week,Within the past week,7653
2020-06-12 13:53:39,2020-06-12 13:57:34,IP Address,64.53.233.188,100,234,True,2020-06-12 13:57:34,R_2VsFrjz4SMCKwNH,,,,,42.0648040771484375,-87.93560028076171875,anonymous,EN,"Yes, I consent to participate",CDR,"White,Hispanic","Caucasian Hispanic and Ashkenazi Jewish

What comes to mind is that sometimes you cannot select Caucasian and Hispanic, and in those situations I just select Caucasian.",Non-binary,33,Master's degree,A few times a day,A few times a day,Within the past hour,9141
2020-06-12 13:59:48,2020-06-12 14:01:48,IP Address,73.110.46.199,100,120,True,2020-06-12 14:01:49,R_3qqDQHAN8YqMuHN,,,,,41.923004150390625,-87.7530975341796875,anonymous,EN,"Yes, I consent to participate",cdr,Black or African American,"Black/African-American and I always put this, don't think too much about it",Non-binary,24,Bachelor's degree,A few times a day,A few times a day,Within the past hour,4382
2020-06-12 14:02:13,2020-06-12 14:03:36,IP Address,104.13.160.58,100,82,True,2020-06-12 14:03:36,R_0JRq0tvpsgnUTL3,,,,,32.864593505859375,-96.78839874267578125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Asian - nothing more comes to mind.,Male,34,Master's degree,A few times a week,A few times a week,Within the past day,6745
2020-06-09 12:02:52,2020-06-09 12:02:57,IP Address,73.208.167.94,9,4,False,2020-06-16 12:03:01,R_2rJEbTSaTrhAYgY,,,,,,,anonymous,EN,"Yes, I consent to participate",,,,,,,,,,9370
2020-06-10 12:33:41,2020-06-10 12:36:31,IP Address,73.111.239.200,64,170,False,2020-06-17 12:36:51,R_SDyBzLVNAJJtAtj,,,,,,,anonymous,EN,"Yes, I consent to participate",cdr,Black or African American,Black,Female,54,Bachelor's degree,,,,8722
2020-06-22 11:02:33,2020-06-22 11:04:46,IP Address,34.98.221.19,100,132,True,2020-06-22 11:04:46,R_3MJrAaJAqpXSbrB,,,,,19.074798583984375,72.8856048583984375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Indian,Female,22,Bachelor's degree,A few times a day,A few times a day,Within the past day,6780
2020-06-22 11:06:19,2020-06-22 11:10:24,IP Address,24.211.198.106,100,244,True,2020-06-22 11:10:25,R_1LZlb7Z9qVi2OFO,,,,,36.077392578125,-79.0879974365234375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I think about how many others answer this and look at the categories if they break Asian down more and try to think about where I fit. ,Female,23,Bachelor's degree,A few times a day,A few times a day,Within the past hour,8395
2020-06-22 11:09:27,2020-06-22 11:11:36,IP Address,88.17.29.162,100,128,True,2020-06-22 11:11:36,R_1fiIztw1fyH4dCP,,,,,40.414306640625,-3.70159912109375,anonymous,EN,"Yes, I consent to participate",cdr,White,European white,Female,25,Bachelor's degree,A few times a month,A few times a month,Within the past day,6779
2020-06-22 11:30:53,2020-06-22 11:33:03,IP Address,97.104.236.232,100,130,True,2020-06-22 11:33:03,R_2znA8zVX53vkbOq,,,,,28.49859619140625,-81.53530120849609375,anonymous,EN,"Yes, I consent to participate",cdr,White,White/caucasian. I assume that organizations are looking at the racial and ethnic makeup of the participants in their study or organization. ,Female,33,Master's degree,A few times a day,A few times a day,Within the past hour,5231
2020-06-22 12:30:22,2020-06-22 12:31:28,IP Address,76.97.182.118,100,66,True,2020-06-22 12:31:29,R_3MKyFw0Mc7WMZda,,,,,34.0240020751953125,-84.23960113525390625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,korean american,Female,20,"Some college, no degree",A few times a week,A few times a week,Within the past day,5839
2020-06-22 12:31:44,2020-06-22 12:32:58,IP Address,69.136.176.77,100,74,True,2020-06-22 12:32:58,R_3sbpqAZdFH47e3H,,,,,42.161407470703125,-87.96600341796875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Chinese,Female,19,"Some college, no degree",A few times a day,A few times a day,Within the past hour,6779
2020-06-22 12:30:21,2020-06-22 12:33:01,IP Address,108.213.11.197,100,160,True,2020-06-22 12:33:02,R_AnAcu1EAGQ9LNYd,,,,,41.14129638671875,-81.3444976806640625,anonymous,EN,"Yes, I consent to participate",cdr,White,White or Caucasian - nothing in particular comes to mind. I just check the appropriate box based on what the available choices are. ,Female,48,Master's degree,A few times a week,A few times a week,Within the past day,4557
2020-06-22 12:34:11,2020-06-22 12:36:08,IP Address,208.107.213.187,100,117,True,2020-06-22 12:36:08,R_1Clm4ymM0YreNXr,,,,,42.8822021484375,-97.39060211181640625,anonymous,EN,"Yes, I consent to participate",cdr,White,White,Female,38,Doctoral degree,A few times a week,A few times a week,Within the past day,2411
2020-06-22 14:02:03,2020-06-22 14:04:20,IP Address,73.9.37.38,100,137,True,2020-06-22 14:04:21,R_3DihstRyMMOJ6oM,,,,,41.9640045166015625,-87.81749725341796875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"Indian, born in London, raised/grew up in Chicago. I enter in Asian on the form ",Female,30,Master's degree,A few times a day,A few times a week,Within the past day,3895
2020-06-22 14:05:36,2020-06-22 14:08:41,IP Address,67.176.159.155,100,185,True,2020-06-22 14:08:42,R_1doH3uh9HalFcpu,,,,,41.8018035888671875,-87.59929656982421875,anonymous,EN,"Yes, I consent to participate",cdr,White,"I define my race as ""white"" and this is the box that I check on all forms",Female,21,"Some college, no degree",A few times a day,A few times a week,Within the past day,1915
2020-06-22 14:08:50,2020-06-22 14:10:13,IP Address,71.57.69.88,100,82,True,2020-06-22 14:10:13,R_2tmys0vPFnfbjEy,,,,,41.7821044921875,-87.6045989990234375,anonymous,EN,"Yes, I consent to participate",CDR,"White,Asian",I am biracial,Female,25,Master's degree,A few times a week,A few times a week,Within the past week,8580
2020-06-22 14:09:43,2020-06-22 14:11:35,IP Address,75.66.135.168,100,111,True,2020-06-22 14:11:35,R_3dWmUvieGQSL6AE,,,,,32.304595947265625,-89.96219635009765625,anonymous,EN,"Yes, I consent to participate",cdr,White,White,Female,50,Professional degree,A few times an hour,A few times a day,Within the past hour,9588
2020-06-22 14:15:14,2020-06-22 14:17:16,IP Address,99.149.84.238,100,121,True,2020-06-22 14:17:16,R_UQlYg7CvH4QebUB,,,,,41.9459991455078125,-87.70330047607421875,anonymous,EN,"Yes, I consent to participate",cdr,Hispanic,"Mexican-American, Latina, Hispanic",Female,23,Bachelor's degree,A few times a month,A few times a month,Within the past day,3256
2020-06-23 08:02:27,2020-06-23 08:05:52,IP Address,73.39.154.224,100,204,True,2020-06-23 08:05:52,R_3JtkVIOA0fu2OhY,,,,,38.9521942138671875,-77.025299072265625,anonymous,EN,"Yes, I consent to participate",cdr,White,"I always identify as White - my family comes from a variety of different places (Scotland, Italy, England) but I have strong ties to any of those roots",Female,22,Bachelor's degree,A few times a week,A few times a week,Within the past day,1947
2020-06-23 10:01:30,2020-06-23 10:03:12,IP Address,108.194.58.140,100,102,True,2020-06-23 10:03:12,R_UFRJBUdmlon0ZjP,,,,,33.0950927734375,-96.88050079345703125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"Asian Chinese
Asian Pacific Islander",Female,61,Master's degree,A few times a month,A few times a year,Within the past week,1849
2020-06-23 10:01:51,2020-06-23 10:05:00,IP Address,40.131.69.18,100,189,True,2020-06-23 10:05:00,R_b8dGbdKCe6cfYyZ,,,,,41.8881988525390625,-87.61640167236328125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,We are a very diverse race. ,Female,23,Bachelor's degree,A few times an hour,A few times a day,Within the past hour,6652
2020-06-23 11:21:43,2020-06-23 11:24:30,IP Address,98.226.142.45,100,166,True,2020-06-23 11:24:30,R_2wo8UaXLnbrV8rA,,,,,41.8018035888671875,-87.59929656982421875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I am Asian. Nothing comes to mind, just answer the question for the second time.",Male,30,Bachelor's degree,A few times a day,A few times a day,Within the past hour,8086
2020-06-23 11:23:31,2020-06-23 11:26:34,IP Address,50.5.226.54,100,182,True,2020-06-23 11:26:34,R_1HbFQOvCsL66kBp,,,,,39.141693115234375,-84.5171966552734375,anonymous,EN,"Yes, I consent to participate",cdr,White,"I am a white American. I recently found out that I'm of British and Irish ancestry, but I don't have that as a point of emphasis for myself. Normally it's just a box to check on a form. ",Female,23,Bachelor's degree,A few times a day,A few times a day,Within the past day,3043
2020-06-23 11:24:00,2020-06-23 11:27:53,IP Address,71.89.108.29,100,232,True,2020-06-23 11:27:53,R_3rt1mWD2JAGrhvz,,,,,43.0334014892578125,-89.451202392578125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I usually just put Asian, but I prefer to identify myself specifically as Chinese American.",Female,19,"Some college, no degree",A few times a day,A few times a month,Within the past day,2247
2020-06-23 12:33:30,2020-06-23 12:35:53,IP Address,75.31.174.110,100,143,True,2020-06-23 12:35:54,R_2ds8yYSXIujt6gP,,,,,33.78729248046875,-117.923095703125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I would describe Asian as a culture with many festivities, traditions, and ao dai's. We are a family ethnicity, usually having yellow skin and dark black hair.",Female,19,Graduated high school,A few times a day,A few times a day,Within the past day,2385
2020-06-23 12:43:10,2020-06-23 12:45:50,IP Address,72.225.59.53,100,159,True,2020-06-23 12:45:51,R_2dW60rXDkmxEoFz,,,,,43.166107177734375,-77.5554962158203125,anonymous,EN,"Yes, I consent to participate",cdr,White,"I am White, though would also answer ""European-American"" on forms. ",Non-binary,24,Bachelor's degree,A few times an hour,A few times an hour,Within the past hour,6664
2020-06-23 13:24:32,2020-06-23 13:29:05,IP Address,154.160.9.73,100,273,True,2020-06-23 13:29:05,R_3pbVdbKdzYKJGY5,,,,,5.550201416015625,-0.2174072265625,anonymous,EN,"Yes, I consent to participate",cdr,Black or African American,African,Male,24,Bachelor's degree,A few times a day,A few times a day,Within the past hour,2555
2020-06-23 14:04:33,2020-06-23 14:08:06,IP Address,71.93.221.62,100,213,True,2020-06-23 14:08:06,R_3oWPYfWem7DeYNM,,,,,34.0648040771484375,-118.08599853515625,anonymous,EN,"Yes, I consent to participate",cdr,Hispanic,I would describe my race and ethnicity as Hispanic/Latino because both my parents are Mexican.,Female,19,Graduated high school,A few times a day,A few times a week,Within the past day,3596
2020-06-24 08:03:58,2020-06-24 08:05:48,IP Address,8.3.84.117,100,109,True,2020-06-24 08:05:49,R_3peWLK9gAEXkijf,,,,,42.3513946533203125,-71.0420989990234375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Asian-Indian,Female,25,Master's degree,A few times a day,A few times a week,Within the past hour,3163
