"","participant.id","pymk.order","familiarity","mutual.friends","poster.pymk.caste.ra","poster.pymk.religion.ra","poster.pymk.gender","pymk.ra.notes","RA_id","date","study_start","study_end","subject_caste_RA","subject_religion_RA","subject_gender_RA","total_friends","Participant.State.of.Origin","Smartphone..y.n.","Notes","X","religion.in.group","gender.in.group"
"3055",3881,26,2,131,"","hindu","male","Vernekar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3056",3881,27,3,253,"","hindu","male","Naik","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3057",3881,28,1,5,"","muslim","male","Shaikh","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,FALSE
"3058",3881,3,3,1,"","hindu","female","Thapa","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3059",3881,4,4,32,"","hindu","female","Gavaskar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3060",3881,5,3,18,"","hindu","female","Naik","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3061",3881,32,1,8,"","hindu","female","Dabas","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3062",3881,47,1,77,"","hindu","male","Mayenkar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3063",3881,7,4,46,"","hindu","female","Dhond","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3064",3881,8,3,26,"","hindu","female","Bhaje","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3065",3881,9,1,45,"","hindu","female","Dhabholkar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3066",3881,38,1,56,"","hindu","male","Nasnodkar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3067",3881,39,1,55,"","hindu","male","Shetya","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3068",3881,40,7,0,"","muslim","male","Shaikh","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,FALSE
"3069",3881,41,1,59,"","other","male","Gomes","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3070",3881,42,2,103,"","hindu","male","Kandolkar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3071",3881,29,2,26,"","hindu","male","Soares","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3072",3881,30,2,92,"","hindu","male","Kalangutkar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3073",3881,31,6,24,"","hindu","male","Naik","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3074",3881,46,1,115,"","hindu","male","Kalmekar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3075",3881,19,2,38,"","other","male","Gonsalves","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3076",3881,20,1,7,"","muslim","male","Shaikh","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,FALSE
"3077",3881,21,5,81,"","hindu","male","Rathodkar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3078",3881,22,6,1,"","muslim","male","Khatib","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,FALSE
"3079",3881,10,7,78,"","hindu","female","Naik","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3080",3881,11,1,29,"","hindu","male","Bandekar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3081",3881,12,1,110,"","muslim","male","Shaikh","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,FALSE
"3082",3881,13,1,0,"","hindu","female","Naik","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3083",3881,14,1,28,"","hindu","male","Panicker","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3084",3881,43,5,248,"","hindu","male","Porash","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3085",3881,44,4,71,"","other","male","Mascarenhas","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3086",3881,45,1,51,"","other","male","Parackel","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3087",3881,18,1,183,"","hindu","male","Naik","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3088",3881,58,1,22,"","other","male","Joao","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3089",3881,59,2,23,"","muslim","female","Shaikh ","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,TRUE
"3090",3881,60,1,1,"","hindu","female","Manjrekar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3091",3881,48,1,105,"","other","female","Dias","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3092",3881,23,7,2,"","muslim","male","Ansari","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,FALSE
"3093",3881,24,6,44,"","hindu","male","Karmarkar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3094",3881,25,3,0,"","hindu","female","Vengulekar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3095",3881,52,1,92,"","other","male","Miranda","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3096",3881,53,1,13,"","muslim","male","Azam","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,FALSE
"3097",3881,54,6,134,"","hindu","male","Naik","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3098",3881,15,7,2,"","hindu","male","Choudhary","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3099",3881,16,3,15,"","muslim","female","Shaikh","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,TRUE
"3100",3881,17,1,38,"","hindu","male","Malgithi","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3101",3881,57,5,16,"","hindu","female","Sanjana (only first name)","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,TRUE
"3102",3881,50,1,74,"","hindu","male","Chopdekar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3103",3881,51,2,25,"","muslim","male","Khan","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",TRUE,FALSE
"3104",3881,55,1,20,"","hindu","male","Velingkar","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3105",3881,49,2,86,"","hindu","male","Bhagat","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3106",3881,56,1,61,"","other","male","Fernandes","MS","8/25","4:07","4:59","General","muslim","female",642,"",1,"Saniya Kassim","",FALSE,FALSE
"3107",3897,46,6,45,"","hindu","male","Khandelwal","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3108",3897,45,1,0,"","hindu","male","Nanda","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3109",3897,4,3,59,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3110",3897,47,1,2,"","hindu","male","Sen","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3111",3897,44,5,0,"","","male","Wenju","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",FALSE,TRUE
"3112",3897,11,1,2,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3113",3897,12,1,1,"","hindu","male","Rajani","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3114",3897,13,7,0,"","hindu","male","Singh","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3115",3897,1,1,5,"","hindu","male","Anand","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3116",3897,2,7,2,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3117",3897,3,1,3,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3118",3897,17,7,4,"","hindu","male","Singh Raghav","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3119",3897,5,1,2,"","other","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",FALSE,TRUE
"3120",3897,6,6,10,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3121",3897,7,1,0,"","hindu","male","Nair","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3122",3897,8,7,10,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3123",3897,9,1,2,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3124",3897,10,2,125,"","hindu","male","Mehda","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3125",3897,37,1,5,"","hindu","male","Mantri","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3126",3897,38,1,0,"","muslim","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",FALSE,TRUE
"3127",3897,39,1,0,"","hindu","male","Majumdar","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3128",3897,14,7,1,"","hindu","male","RSA","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3129",3897,15,1,1,"","hindu","male","Kesari","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3130",3897,16,1,4,"","","","Antriksh Club","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",FALSE,FALSE
"3131",3897,43,1,38,"","hindu","male","Soni","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3132",3897,55,1,16,"","hindu","male","Nirwan","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3133",3897,18,6,3,"","hindu","male","Patidar","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3134",3897,19,4,0,"","hindu","male","Singh","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3135",3897,20,1,2,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3136",3897,21,7,2,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3137",3897,22,1,4,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3138",3897,48,1,4,"","hindu","male","Parmar","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3139",3897,49,1,4,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3140",3897,50,1,2,"other backward classes (obc)","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3141",3897,40,1,4,"other backward classes (obc)","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3142",3897,41,1,17,"","hindu","male","Saluja","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3143",3897,42,6,3,"","hindu","male","Sonchhatra","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3144",3897,54,1,2,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3145",3897,30,1,29,"other backward classes (obc)","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3146",3897,31,1,3,"","other","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",FALSE,TRUE
"3147",3897,32,5,4,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3148",3897,33,1,6,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3149",3897,34,5,4,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3150",3897,35,1,3,"","","male","Poppy","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",FALSE,TRUE
"3151",3897,23,1,3,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3152",3897,24,3,19,"","hindu","male","Kadam","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3153",3897,25,7,45,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3154",3897,51,1,1,"","muslim","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",FALSE,TRUE
"3155",3897,52,1,2,"other backward classes (obc)","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3156",3897,53,1,1,"other backward classes (obc)","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3157",3897,29,6,2,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3158",3897,56,7,46,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3159",3897,57,1,67,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3160",3897,36,1,17,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3161",3897,59,1,6,"other backward classes (obc)","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3162",3897,60,1,3,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3163",3897,26,1,2,"","hindu","male","Mali","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3164",3897,27,7,10,"","hindu","male","Chauhan","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3165",3897,28,6,16,"","hindu","male","Revdikar","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3166",3897,58,6,2,"general","hindu","male","","AL","9/8","15:14","15:54","","hindu","male",373,"Madhya Pradesh",1,"Sevak","",TRUE,TRUE
"3167",3900,40,1,18,"","muslim","male","khan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3168",3900,39,1,1,"","muslim","male","alam","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3169",3900,48,1,61,"","hindu","male","Chandramohan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3170",3900,41,1,3,"","hindu","male","singh","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3171",3900,46,1,18,"","muslim","male","Yasir","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3172",3900,47,1,30,"","hindu","female","kumari","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,FALSE
"3173",3900,52,1,3,"","muslim","male","khan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3174",3900,45,3,2,"","hindu","male","agarwal","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3175",3900,54,1,13,"","hindu","male","gupta","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3176",3900,42,1,80,"","hindu","male","kumar","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3177",3900,43,1,2,"","muslim","male","suhail","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3178",3900,53,3,31,"","hindu","male","agarwal","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3179",3900,31,2,4,"","muslim","male","Mizan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3180",3900,32,1,6,"","hindu","male","rana","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3181",3900,33,1,6,"","hindu","male","kumar","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3182",3900,34,1,7,"","muslim","male","ilyan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3183",3900,49,1,8,"","","male","birthal","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3184",3900,50,1,20,"","muslim","male","khan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3185",3900,51,1,20,"","muslim","male","khan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3186",3900,38,1,4,"","muslim","male","Nazir","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3187",3900,8,2,3,"","","male","imran","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3188",3900,9,3,5,"","hindu","female","dutta","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,FALSE
"3189",3900,10,2,3,"","hindu","male","verma","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3190",3900,55,1,0,"","","male","Tahilani","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3191",3900,56,1,8,"","hindu","male","bhushan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3192",3900,44,1,19,"","muslim","male","ahmed","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3193",3900,1,4,3,"","hindu","male","chaurasiya","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3194",3900,2,5,37,"","other","male","singh","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3195",3900,3,5,2,"","other","female","kaur","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,FALSE
"3196",3900,35,1,1,"","hindu","male","sharma","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3197",3900,36,1,6,"","","male","Sowmya J","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3198",3900,37,1,16,"","muslim","male","Ali","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3199",3900,7,1,1,"","hindu","male","sharma","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3200",3900,22,2,27,"","muslim","male","khan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3201",3900,23,1,2,"","hindu","male","rathore","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3202",3900,24,1,5,"","muslim","female","syed","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,FALSE
"3203",3900,25,3,3,"","muslim","male","negi","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3204",3900,26,1,3,"","hindu","male","narayan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3205",3900,57,3,62,"","hindu","female","Das","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,FALSE
"3206",3900,58,3,1,"","hindu","female","Mukherjee","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,FALSE
"3207",3900,59,2,60,"","","female","Dimri","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,FALSE
"3208",3900,60,1,7,"","hindu","male","Bhattacharjee","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3209",3900,4,5,6,"","muslim","male","khan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3210",3900,5,2,36,"","muslim","male","alam","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3211",3900,6,3,80,"","","male","gour","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3212",3900,21,3,16,"","hindu","male","rajendra","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3213",3900,19,1,2,"","","male","raz","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3214",3900,20,1,1,"","hindu","male","pandey","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3215",3900,28,2,2,"","muslim","male","khan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3216",3900,29,2,4,"","hindu","male","navneet","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3217",3900,11,1,1,"","hindu","male","joshi","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3218",3900,27,3,51,"","hindu","male","saran","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3219",3900,12,1,1,"","hindu","male","ravindra","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3220",3900,17,1,1,"","muslim","male","rawat","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3221",3900,30,1,0,"","hindu","male","sharma","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3222",3900,16,1,2,"","muslim","male","quazi","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3223",3900,13,1,15,"","muslim","male","khan","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,TRUE
"3224",3900,18,1,22,"","hindu","male","yadav","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3225",3900,15,4,4,"","hindu","male","yadav","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",FALSE,TRUE
"3226",3900,14,1,4,"","muslim","female","hashmi","TN","8/31","13:35","14:20","General","muslim","male",277,"Uttar Pradesh",1,"Amir","",TRUE,FALSE
"3227",4089,50,1,50,"","hindu","male","Shrimanikandan","AL","9/9","13:13","13:49","","","male",203,"Tamil Nadu",0,"Alexander","",FALSE,TRUE
"3228",4089,51,1,3,"","hindu","male","Venkatesh","AL","9/9","13:13","13:49","","","male",203,"Tamil Nadu",0,"Alexander","",FALSE,TRUE
"3229",4089,52,1,2,"general","hindu","male","","AL","9/9","13:13","13:49","","","male",203,"Tamil Nadu",0,"Alexander","",FALSE,TRUE
"3230",4089,53,1,3,"","hindu","male","Anirudh","AL","9/9","13:13","13:49","","","male",203,"Tamil Nadu",0,"Alexander","",FALSE,TRUE
"3231",4089,54,1,2,"","hindu","male","","AL","9/9","13:13","13:49","","","male",203,"Tamil Nadu",0,"Alexander","",FALSE,TRUE
