"","primary.id","X.1","participant.id","pymk.order","familiarity","mutual.friends","poster.pymk.caste.ra","poster.pymk.religion.ra","poster.pymk.gender","pymk.ra.notes","RA_id","date","study_start","study_end","subject_caste_RA","subject_religion_RA","subject_gender_RA","total_friends","Participant.State.of.Origin","Smartphone..y.n.","Notes","X","religion.in.group","gender.in.group","friend_rank","pct_friend_rank","new.rank","m.fam","sd.fam","norm.fam","pymk.order.round","norm.pctle","norm.decile","norm.quartile"
"809",1653,809,1653,32,2,0,"","","female","Km Km name","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,FALSE,57,57,33,5.11666666666667,2.0592220570463,-1.51351655155498,3,0.0108435949274031,0,1
"810",1653,810,1653,33,7,8,"","hindu","male","Rady","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,6,6,34,5.11666666666667,2.0592220570463,0.91458486805194,3,0.774857562947987,0.7,4
"811",1653,811,1653,34,3,4,"","","male","Sageekauh","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,19,19,35,5.11666666666667,2.0592220570463,-1.0278962676336,3,0.0976842492188936,0,1
"812",1653,812,1653,35,3,2,"","muslim","male","Nabi","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,33,33,36,5.11666666666667,2.0592220570463,-1.0278962676336,3,0.0976842492188936,0,1
"813",1653,813,1653,36,7,1,"","muslim","male","Ansari","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,44,44,37,5.11666666666667,2.0592220570463,0.91458486805194,3,0.774857562947987,0.7,4
"814",1653,814,1653,37,3,0,"","","","Rinku Pappu Mandal Usarahi","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,FALSE,58,58,38,5.11666666666667,2.0592220570463,-1.0278962676336,3,0.0976842492188936,0,1
"815",1653,815,1653,38,7,10,"","hindu","male","Ambani","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,2,2,39,5.11666666666667,2.0592220570463,0.91458486805194,3,0.774857562947987,0.7,4
"816",1653,816,1653,39,3,9,"","hindu","male","Kumar","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,4,4,40,5.11666666666667,2.0592220570463,-1.0278962676336,3,0.0976842492188936,0,1
"817",1653,817,1653,40,3,2,"","","male","Shah","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,34,34,41,5.11666666666667,2.0592220570463,-1.0278962676336,4,0.0976842492188936,0,1
"818",1653,818,1653,41,7,6,"","hindu","male","Yadav ","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,11,11,42,5.11666666666667,2.0592220570463,0.91458486805194,4,0.774857562947987,0.7,4
"819",1653,819,1653,42,1,1,"","muslim","male","Khan","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,45,45,43,5.11666666666667,2.0592220570463,-1.99913683547636,4,0.00147031795625804,0,1
"820",1653,820,1653,43,7,1,"","muslim","male","Ansari","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,46,46,44,5.11666666666667,2.0592220570463,0.91458486805194,4,0.774857562947987,0.7,4
"821",1653,821,1653,44,5,4,"","muslim","male","Khan","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,20,20,45,5.11666666666667,2.0592220570463,-0.0566556997908279,4,0.571218526006249,0.5,3
"822",1653,822,1653,45,3,0,"","muslim","male","Ali","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,59,59,46,5.11666666666667,2.0592220570463,-1.0278962676336,4,0.0976842492188936,0,1
"823",1653,823,1653,46,3,3,"","hindu","male","Kumar","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,29,29,47,5.11666666666667,2.0592220570463,-1.0278962676336,4,0.0976842492188936,0,1
"824",1653,824,1653,47,1,0,"not indian","other","female","Rodriguez - fake profile ","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,FALSE,60,60,48,5.11666666666667,2.0592220570463,-1.99913683547636,4,0.00147031795625804,0,1
"825",1653,825,1653,48,7,5,"","hindu","male","Chand","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,14,14,49,5.11666666666667,2.0592220570463,0.91458486805194,4,0.774857562947987,0.7,4
"826",1653,826,1653,49,7,4,"","hindu","male","Kashyap","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,21,21,50,5.11666666666667,2.0592220570463,0.91458486805194,4,0.774857562947987,0.7,4
"827",1653,827,1653,50,7,4,"","muslim","male","","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,22,22,51,5.11666666666667,2.0592220570463,0.91458486805194,5,0.774857562947987,0.7,4
"828",1653,828,1653,51,7,7,"","muslim","male","Ansari","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,9,9,52,5.11666666666667,2.0592220570463,0.91458486805194,5,0.774857562947987,0.7,4
"829",1653,829,1653,52,7,7,"","muslim","male","Ansari","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,10,10,53,5.11666666666667,2.0592220570463,0.91458486805194,5,0.774857562947987,0.7,4
"830",1653,830,1653,53,3,3,"","muslim","male","Ahmad","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,30,30,54,5.11666666666667,2.0592220570463,-1.0278962676336,5,0.0976842492188936,0,1
"831",1653,831,1653,54,7,3,"","hindu","male","Kumar","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",FALSE,TRUE,31,31,55,5.11666666666667,2.0592220570463,0.91458486805194,5,0.774857562947987,0.7,4
"832",1653,832,1653,55,7,1,"","muslim","male","Ansari","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,47,47,56,5.11666666666667,2.0592220570463,0.91458486805194,5,0.774857562947987,0.7,4
"833",1653,833,1653,56,7,2,"","muslim","male","Ansari","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,35,35,57,5.11666666666667,2.0592220570463,0.91458486805194,5,0.774857562947987,0.7,4
"834",1653,834,1653,57,7,2,"","muslim","male","Irfan","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,36,36,58,5.11666666666667,2.0592220570463,0.91458486805194,5,0.774857562947987,0.7,4
"835",1653,835,1653,58,5,3,"","muslim","male","Raza","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,32,32,59,5.11666666666667,2.0592220570463,-0.0566556997908279,5,0.571218526006249,0.5,3
"836",1653,836,1653,59,7,5,"","muslim","male","Ahmed","MJ","9/17","10:18","10:40","","muslim","male",20,"Gujarat",1,"Ansari - don;t think he understood the rating system as he was rating fake profiles ""3"", which he definitely did not know","",TRUE,TRUE,15,15,60,5.11666666666667,2.0592220570463,0.91458486805194,5,0.774857562947987,0.7,4
"837",1678,837,1678,6,1,0,"","hindu","male","Varkey","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,53,53,7,2.38333333333333,1.60604437394284,-0.861329459993219,0,0.192703547142069,0.1,1
"838",1678,838,1678,0,3,8,"","muslim","female","Fatima","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",FALSE,TRUE,14,14,1,2.38333333333333,1.60604437394284,0.383966144816254,0,0.657140231575078,0.6,3
"839",1678,839,1678,5,5,8,"","hindu","male","Nair","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,15,15,6,2.38333333333333,1.60604437394284,1.62926174962573,0,0.938154750964896,0.9,4
"840",1678,840,1678,41,3,18,"","hindu","male","Panda","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,4,4,42,2.38333333333333,1.60604437394284,0.383966144816254,4,0.657140231575078,0.6,3
"841",1678,841,1678,7,1,8,"","hindu","female","Bumanapalli","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,16,16,8,2.38333333333333,1.60604437394284,-0.861329459993219,0,0.192703547142069,0.1,1
"842",1678,842,1678,4,1,24,"","hindu","male","Agarwal","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,3,3,5,2.38333333333333,1.60604437394284,-0.861329459993219,0,0.192703547142069,0.1,1
"843",1678,843,1678,10,2,15,"","hindu","male","Rajesh","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,8,8,11,2.38333333333333,1.60604437394284,-0.238681657588482,1,0.52894688476383,0.5,3
"844",1678,844,1678,11,1,1,"not indian","other","male","","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",FALSE,FALSE,43,43,12,2.38333333333333,1.60604437394284,-0.861329459993219,1,0.192703547142069,0.1,1
"845",1678,845,1678,12,2,1,"","hindu","female","Shetty","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,44,44,13,2.38333333333333,1.60604437394284,-0.238681657588482,1,0.52894688476383,0.5,3
"846",1678,846,1678,1,4,26,"","hindu","male","Rsa","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,2,2,2,2.38333333333333,1.60604437394284,1.00661394722099,0,0.798382650248116,0.7,4
"847",1678,847,1678,2,2,3,"","hindu","female","Saigal","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,31,31,3,2.38333333333333,1.60604437394284,-0.238681657588482,0,0.52894688476383,0.5,3
"848",1678,848,1678,3,1,8,"","hindu","male","Reddy","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,17,17,4,2.38333333333333,1.60604437394284,-0.861329459993219,0,0.192703547142069,0.1,1
"849",1678,849,1678,16,1,6,"","hindu","male","Aggarwal","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,20,20,17,2.38333333333333,1.60604437394284,-0.861329459993219,1,0.192703547142069,0.1,1
"850",1678,850,1678,42,1,9,"","hindu","female","Balodi","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,13,13,43,2.38333333333333,1.60604437394284,-0.861329459993219,4,0.192703547142069,0.1,1
"851",1678,851,1678,43,1,1,"","hindu","male","Gupta","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,45,45,44,2.38333333333333,1.60604437394284,-0.861329459993219,4,0.192703547142069,0.1,1
"852",1678,852,1678,44,2,13,"","other","male","Stanley","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",FALSE,FALSE,12,12,45,2.38333333333333,1.60604437394284,-0.238681657588482,4,0.52894688476383,0.5,3
"853",1678,853,1678,45,5,6,"","hindu","female","Sadany","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,21,21,46,2.38333333333333,1.60604437394284,1.62926174962573,4,0.938154750964896,0.9,4
"854",1678,854,1678,8,4,2,"","hindu","female","Sharma","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,36,36,9,2.38333333333333,1.60604437394284,1.00661394722099,0,0.798382650248116,0.7,4
"855",1678,855,1678,9,4,14,"","hindu","female","Suri","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,10,10,10,2.38333333333333,1.60604437394284,1.00661394722099,0,0.798382650248116,0.7,4
"856",1678,856,1678,34,2,15,"","hindu","male","Singh","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,9,9,35,2.38333333333333,1.60604437394284,-0.238681657588482,3,0.52894688476383,0.5,3
"857",1678,857,1678,35,1,6,"","hindu","male","Kabra","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,22,22,36,2.38333333333333,1.60604437394284,-0.861329459993219,3,0.192703547142069,0.1,1
"858",1678,858,1678,36,1,4,"","hindu","female","Motwani","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,30,30,37,2.38333333333333,1.60604437394284,-0.861329459993219,3,0.192703547142069,0.1,1
"859",1678,859,1678,13,1,0,"","hindu","female","Agarwal","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,54,54,14,2.38333333333333,1.60604437394284,-0.861329459993219,1,0.192703547142069,0.1,1
"860",1678,860,1678,14,6,3,"","muslim","male","Ahmed","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",FALSE,FALSE,32,32,15,2.38333333333333,1.60604437394284,2.25190955203046,1,0.986123874287815,0.9,4
"861",1678,861,1678,15,3,16,"","hindu","female","Banka","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,6,6,16,2.38333333333333,1.60604437394284,0.383966144816254,1,0.657140231575078,0.6,3
"862",1678,862,1678,40,1,1,"","hindu","male","Mehta","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,46,46,41,2.38333333333333,1.60604437394284,-0.861329459993219,4,0.192703547142069,0.1,1
"863",1678,863,1678,54,1,2,"","hindu","male","B","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,37,37,55,2.38333333333333,1.60604437394284,-0.861329459993219,5,0.192703547142069,0.1,1
"864",1678,864,1678,55,1,1,"","hindu","female","Sharma","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,47,47,56,2.38333333333333,1.60604437394284,-0.861329459993219,5,0.192703547142069,0.1,1
"865",1678,865,1678,56,1,0,"","hindu","female","Santheepan","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,55,55,57,2.38333333333333,1.60604437394284,-0.861329459993219,5,0.192703547142069,0.1,1
"866",1678,866,1678,17,1,1,"","hindu","male","Kar","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,48,48,18,2.38333333333333,1.60604437394284,-0.861329459993219,1,0.192703547142069,0.1,1
"867",1678,867,1678,18,4,5,"","hindu","female","Panat","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,26,26,19,2.38333333333333,1.60604437394284,1.00661394722099,1,0.798382650248116,0.7,4
"868",1678,868,1678,46,3,6,"","hindu","female","Katiyar","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,23,23,47,2.38333333333333,1.60604437394284,0.383966144816254,4,0.657140231575078,0.6,3
"869",1678,869,1678,47,1,1,"","hindu","female","Chakraborty","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,49,49,48,2.38333333333333,1.60604437394284,-0.861329459993219,4,0.192703547142069,0.1,1
"870",1678,870,1678,48,5,2,"","hindu","female","Jain","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,38,38,49,2.38333333333333,1.60604437394284,1.62926174962573,4,0.938154750964896,0.9,4
"871",1678,871,1678,49,1,0,"","hindu","male","Kashyap","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,56,56,50,2.38333333333333,1.60604437394284,-0.861329459993219,4,0.192703547142069,0.1,1
"872",1678,872,1678,37,1,16,"","hindu","male","Singh","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,7,7,38,2.38333333333333,1.60604437394284,-0.861329459993219,3,0.192703547142069,0.1,1
"873",1678,873,1678,38,2,1,"","hindu","female","Lakhanpal","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,50,50,39,2.38333333333333,1.60604437394284,-0.238681657588482,3,0.52894688476383,0.5,3
"874",1678,874,1678,39,1,0,"","hindu","male","Malli","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,57,57,40,2.38333333333333,1.60604437394284,-0.861329459993219,3,0.192703547142069,0.1,1
"875",1678,875,1678,53,1,5,"","hindu","female","Lohia","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,27,27,54,2.38333333333333,1.60604437394284,-0.861329459993219,5,0.192703547142069,0.1,1
"876",1678,876,1678,27,3,17,"","hindu","female","Sharma","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,5,5,28,2.38333333333333,1.60604437394284,0.383966144816254,2,0.657140231575078,0.6,3
"877",1678,877,1678,28,6,0,"","hindu","female","Shrikant","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,58,58,29,2.38333333333333,1.60604437394284,2.25190955203046,2,0.986123874287815,0.9,4
"878",1678,878,1678,29,1,2,"","hindu","female","Gandhi","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,39,39,30,2.38333333333333,1.60604437394284,-0.861329459993219,2,0.192703547142069,0.1,1
"879",1678,879,1678,30,1,3,"","hindu","female","Bhushan","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,33,33,31,2.38333333333333,1.60604437394284,-0.861329459993219,3,0.192703547142069,0.1,1
"880",1678,880,1678,31,3,6,"","hindu","female","Vivek","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,24,24,32,2.38333333333333,1.60604437394284,0.383966144816254,3,0.657140231575078,0.6,3
"881",1678,881,1678,19,1,0,"","hindu","male","Garg","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,59,59,20,2.38333333333333,1.60604437394284,-0.861329459993219,1,0.192703547142069,0.1,1
"882",1678,882,1678,20,1,5,"","hindu","male","Jha","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,28,28,21,2.38333333333333,1.60604437394284,-0.861329459993219,2,0.192703547142069,0.1,1
"883",1678,883,1678,21,1,1,"","hindu","male","Ray","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,51,51,22,2.38333333333333,1.60604437394284,-0.861329459993219,2,0.192703547142069,0.1,1
"884",1678,884,1678,22,5,2,"","hindu","male","K ","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,40,40,23,2.38333333333333,1.60604437394284,1.62926174962573,2,0.938154750964896,0.9,4
"885",1678,885,1678,50,5,14,"","hindu","female","Joshi","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,11,11,51,2.38333333333333,1.60604437394284,1.62926174962573,5,0.938154750964896,0.9,4
"886",1678,886,1678,51,2,5,"","hindu","male","Mammen","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,29,29,52,2.38333333333333,1.60604437394284,-0.238681657588482,5,0.52894688476383,0.5,3
"887",1678,887,1678,52,3,2,"","other","male","Alexander","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",FALSE,FALSE,41,41,53,2.38333333333333,1.60604437394284,0.383966144816254,5,0.657140231575078,0.6,3
"888",1678,888,1678,26,5,3,"","hindu","female","Khosla","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,34,34,27,2.38333333333333,1.60604437394284,1.62926174962573,2,0.938154750964896,0.9,4
"889",1678,889,1678,57,6,7,"","hindu","male","Matange","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,18,18,58,2.38333333333333,1.60604437394284,2.25190955203046,5,0.986123874287815,0.9,4
"890",1678,890,1678,32,2,3,"","hindu","male","Muthu ","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,35,35,33,2.38333333333333,1.60604437394284,-0.238681657588482,3,0.52894688476383,0.5,3
"891",1678,891,1678,33,4,0,"","hindu","male","Neel","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,60,60,34,2.38333333333333,1.60604437394284,1.00661394722099,3,0.798382650248116,0.7,4
"892",1678,892,1678,24,2,7,"","hindu","male","Basraon","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,19,19,25,2.38333333333333,1.60604437394284,-0.238681657588482,2,0.52894688476383,0.5,3
"893",1678,893,1678,25,4,6,"","hindu","female","Chauhan","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,25,25,26,2.38333333333333,1.60604437394284,1.00661394722099,2,0.798382650248116,0.7,4
"894",1678,894,1678,23,2,35,"","hindu","male","Maurya","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,FALSE,1,1,24,2.38333333333333,1.60604437394284,-0.238681657588482,2,0.52894688476383,0.5,3
"895",1678,895,1678,59,3,2,"","hindu","female","Engineer (possibly fake last name)","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",TRUE,TRUE,42,42,60,2.38333333333333,1.60604437394284,0.383966144816254,5,0.657140231575078,0.6,3
"896",1678,896,1678,58,1,1,"not indian","other","male","","SH","9/7","11:53","13:00","","hindu","female",221,"Uttar Pradesh",1,"Jain - last name","",FALSE,FALSE,52,52,59,2.38333333333333,1.60604437394284,-0.861329459993219,5,0.192703547142069,0.1,1
"897",1688,897,1688,0,7,56,"","muslim","male","Khan","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",TRUE,TRUE,3,3,1,3.35593220338983,2.67660819762629,1.36144983783651,0,0.882742142988421,0.8,4
"898",1688,898,1688,1,7,3,"","muslim","male","Khan","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",TRUE,TRUE,10,10,2,3.35593220338983,2.67660819762629,1.36144983783651,0,0.882742142988421,0.8,4
"899",1688,899,1688,2,7,3,"","muslim","male","Shaikh","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",TRUE,TRUE,11,11,3,3.35593220338983,2.67660819762629,1.36144983783651,0,0.882742142988421,0.8,4
"900",1688,900,1688,3,7,6,"","muslim","male","Bahi","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",TRUE,TRUE,8,8,4,3.35593220338983,2.67660819762629,1.36144983783651,0,0.882742142988421,0.8,4
"901",1688,901,1688,4,1,0,"","hindu","female","Pooja","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",FALSE,FALSE,46,46,5,3.35593220338983,2.67660819762629,-0.880193150973369,0,0.178367947068554,0.1,1
"902",1688,902,1688,5,4,1,"","hindu","male","Kumar","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",FALSE,TRUE,28,28,6,3.35593220338983,2.67660819762629,0.240628343431569,0,0.627733872449917,0.6,3
"903",1688,903,1688,6,5,0,"","muslim","male","Najre","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",TRUE,TRUE,47,47,7,3.35593220338983,2.67660819762629,0.614235508233214,0,0.693714390736997,0.6,3
"904",1688,904,1688,7,1,0,"","hindu","female","Markam","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",FALSE,FALSE,48,48,8,3.35593220338983,2.67660819762629,-0.880193150973369,0,0.178367947068554,0.1,1
"905",1688,905,1688,8,7,1,"","muslim","male","King (possibly fake last name)","SH","9/11","17:45","18:24","","muslim","male",4999,"Maharashtra",1,"Ansari - last name","",TRUE,TRUE,29,29,9,3.35593220338983,2.67660819762629,1.36144983783651,0,0.882742142988421,0.8,4
