"","primary.id","X.1","nf.order","preference","post.tenure","tenure.units","human","nf.group","event","poster.nf.caste.ra","poster.nf.religion.ra","poster.nf.gender","nf.ra.notes","RA_id","date","study_start","study_end","subject_caste_RA","subject_religion_RA","subject_gender_RA","total_friends","Participant.State.of.Origin","Smartphone..y.n.","Notes","X","religion.in.group","gender.in.group","complete_time_rank","time_rank","m.pref","count","sd.pref","norm.pref","norm.pref.round","nf.order.round","norm.pctle","norm.decile","norm.quartile","norm.sextile","norm.pctle2","norm.quartile2","dedupid","is.a.7","is.a.6","is.a.5","is.a.4","is.a.3","is.a.2","is.a.1","new.rank","chron_group"
"2537",4152,3488,10,4,1,"hours",1,0,0,"","hindu","female","Meetu Mummy & Himadri Pruthi","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,FALSE,11,3,3.58333333333333,24,2.18526024052985,0.190671417041679,0.2,1,0.551233155352148,0.6,3,4,0.666666666666667,3,4152,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,0
"2538",4152,3490,12,6,1,"hours",1,0,0,"","hindu","male","Katyal","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,12,4,3.58333333333333,24,2.18526024052985,1.10589421884174,1.1,1,0.861937452326468,0.9,4,6,0.875,4,4152,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0
"2539",4152,3492,1,3,19,"hours",1,1,0,"","muslim","male","Ansari","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",FALSE,TRUE,36,17,3.58333333333333,24,2.18526024052985,-0.26693998385835,-0.3,0,0.412407831172133,0.5,2,3,0.458333333333333,2,4152,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"2540",4152,3493,2,5,4,"mins",1,0,0,"","hindu","male","Roy","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,1,1,3.58333333333333,24,2.18526024052985,0.648282817941708,0.6,0,0.691202644291889,0.7,3,5,0.75,4,4152,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0
"2541",4152,3497,6,1,1,"days",1,0,0,"","muslim","male","Ansari - replied to a comment on the post","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",FALSE,TRUE,40,18,3.58333333333333,24,2.18526024052985,-1.18216278565841,-1.2,0,0.12789219425375,0.2,1,1,0.291666666666667,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1
"2542",4152,3498,32,6,8,"hours",1,0,0,"","hindu","male","Yogi","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,32,13,3.58333333333333,24,2.18526024052985,1.10589421884174,1.1,3,0.861937452326468,0.9,4,6,0.875,4,4152,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,1
"2543",4152,3500,34,1,7,"days",1,0,0,"not indian","other","male","Suggested Page - Jarek Falk","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",FALSE,TRUE,55,24,3.58333333333333,24,2.18526024052985,-1.18216278565841,-1.2,3,0.12789219425375,0.2,1,1,0.291666666666667,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,2
"2544",4152,3502,36,1,3,"days",1,0,0,"","muslim","male","Suggested Page - Pirzada Shakir","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",FALSE,TRUE,49,23,3.58333333333333,24,2.18526024052985,-1.18216278565841,-1.2,3,0.12789219425375,0.2,1,1,0.291666666666667,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,2
"2545",4152,3503,37,1,1,"days",1,1,0,"","hindu","female","Gupta","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,FALSE,42,19,3.58333333333333,24,2.18526024052985,-1.18216278565841,-1.2,3,0.12789219425375,0.2,1,1,0.291666666666667,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,1
"2546",4152,3507,41,7,4,"hours",1,0,0,"","hindu","male","Girdhar","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,25,8,3.58333333333333,24,2.18526024052985,1.56350561974177,1.6,4,0.955504703788457,1,4,6,1,4,4152,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,0
"2547",4152,3510,44,7,5,"hours",1,0,0,"","hindu","male","Kundu","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,27,10,3.58333333333333,24,2.18526024052985,1.56350561974177,1.6,4,0.955504703788457,1,4,6,1,4,4152,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,1
"2548",4152,3512,46,5,1,"days",1,0,0,"","hindu","female","Meetu Mummy & Himadri Pruthi","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,FALSE,43,20,3.58333333333333,24,2.18526024052985,0.648282817941708,0.6,4,0.691202644291889,0.7,3,5,0.75,4,4152,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18,2
"2549",4152,3515,49,1,1,"hours",1,0,0,"","hindu","male","Gera - Celebrity Page","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,13,5,3.58333333333333,24,2.18526024052985,-1.18216278565841,-1.2,4,0.12789219425375,0.2,1,1,0.291666666666667,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19,0
"2550",4152,3516,50,2,14,"hours",1,0,0,"","hindu","male","Sharma ","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,35,16,3.58333333333333,24,2.18526024052985,-0.72455138475838,-0.7,5,0.279176201372998,0.3,2,2,0.375,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,1
"2551",4152,3518,52,4,1,"days",1,0,0,"","hindu","female","Meetu Mummy & Himadri Pruthi","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,FALSE,44,21,3.58333333333333,24,2.18526024052985,0.190671417041679,0.2,5,0.551233155352148,0.6,3,4,0.666666666666667,3,4152,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21,2
"2552",4152,3524,18,2,9,"hours",1,0,0,"","hindu","male","Gandhi","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,33,14,3.58333333333333,24,2.18526024052985,-0.72455138475838,-0.7,1,0.279176201372998,0.3,2,2,0.375,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,1
"2553",4152,3528,22,1,4,"hours",1,0,0,"","hindu","female","Basu","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,FALSE,26,9,3.58333333333333,24,2.18526024052985,-1.18216278565841,-1.2,2,0.12789219425375,0.2,1,1,0.291666666666667,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0
"2554",4152,3533,27,3,7,"hours",1,0,0,"","hindu","female","Indoria","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,FALSE,31,12,3.58333333333333,24,2.18526024052985,-0.26693998385835,-0.3,2,0.412407831172133,0.5,2,3,0.458333333333333,2,4152,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,1
"2555",4152,3535,29,7,2,"hours",1,0,0,"","hindu","male","Celebrity Page - Sonu Sood","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,23,7,3.58333333333333,24,2.18526024052985,1.56350561974177,1.6,2,0.955504703788457,1,4,6,1,4,4152,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,0
"2556",4152,3538,58,6,5,"hours",1,1,0,"","hindu","male","Upadhyay","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,30,11,3.58333333333333,24,2.18526024052985,1.10589421884174,1.1,5,0.861937452326468,0.9,4,6,0.875,4,4152,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23,1
"2557",4152,3539,59,1,1,"days",1,1,0,"","hindu","male","Mahawar Koli","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,46,22,3.58333333333333,24,2.18526024052985,-1.18216278565841,-1.2,5,0.12789219425375,0.2,1,1,0.291666666666667,2,4152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24,2
"2558",4152,3542,53,4,12,"hours",1,0,0,"","hindu","male","Celebrity Page - Varun Pruthi","SH","9/2","14:21","15:10","","hindu","male",744,"Haryana",1,"Girdhar - last name","",TRUE,TRUE,34,15,3.58333333333333,24,2.18526024052985,0.190671417041679,0.2,5,0.551233155352148,0.6,3,4,0.666666666666667,3,4152,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22,1
"2559",4164,3545,19,2,1,"days",1,1,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,50,48,3.78947368421053,57,1.73963093484615,-1.02865133538729,-1,1,0.163615560640732,0.2,1,1,0.245614035087719,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,18,4
"2560",4164,3546,20,4,9,"hours",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,33,33,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,2,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,19,3
"2561",4164,3547,58,4,2,"hours",1,1,0,"","hindu","male","Patel","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,21,21,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,5,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,56,2
"2562",4164,3548,59,3,1,"days",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,51,49,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,5,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,57,4
"2563",4164,3549,23,6,14,"hours",1,1,0,"","hindu","male","Singh","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,45,44,3.78947368421053,57,1.73963093484615,1.27068694371371,1.3,2,0.908466819221968,1,4,6,0.894736842105263,4,4164,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22,4
"2564",4164,3550,24,1,31,"mins",1,0,0,"","other","female","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",FALSE,FALSE,5,5,3.78947368421053,57,1.73963093484615,-1.60348590516254,-1.6,2,0.0399186371726417,0.1,1,1,0.105263157894737,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23,0
"2565",4164,3551,21,4,45,"mins",1,0,0,"other backward classes (obc)","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,8,8,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,2,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20,0
"2566",4164,3552,22,3,10,"hours",1,0,0,"","other","female","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",FALSE,FALSE,36,36,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,2,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,21,3
"2567",4164,3553,27,6,4,"mins",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,2,2,3.78947368421053,57,1.73963093484615,1.27068694371371,1.3,2,0.908466819221968,1,4,6,0.894736842105263,4,4164,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26,0
"2568",4164,3554,28,5,1,"hours",1,1,0,"","hindu","male","Patel","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,12,12,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,2,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,27,1
"2569",4164,3555,29,4,2,"days",1,1,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,58,56,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,2,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,28,5
"2570",4164,3556,30,5,39,"mins",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,6,6,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,3,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,29,0
"2571",4164,3557,31,3,10,"hours",1,0,0,"","hindu","male","Singh","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,37,37,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,3,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,3
"2572",4164,3558,32,3,59,"mins",1,0,0,"","hindu","male","Patel","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,11,11,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,3,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31,1
"2573",4164,3559,33,3,13,"hours",1,0,0,"","other","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",FALSE,TRUE,44,43,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,3,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,32,4
"2574",4164,3560,34,1,10,"hours",1,0,0,"","hindu","male","Verma","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,38,38,3.78947368421053,57,1.73963093484615,-1.60348590516254,-1.6,3,0.0399186371726417,0.1,1,1,0.105263157894737,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,33,3
"2575",4164,3561,35,5,11,"hours",1,0,0,"","hindu","male","Singh","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,42,41,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,3,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34,4
"2576",4164,3562,36,2,3,"hours",1,1,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,26,26,3.78947368421053,57,1.73963093484615,-1.02865133538729,-1,3,0.163615560640732,0.2,1,1,0.245614035087719,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35,2
"2577",4164,3563,37,2,10,"hours",1,1,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,39,39,3.78947368421053,57,1.73963093484615,-1.02865133538729,-1,3,0.163615560640732,0.2,1,1,0.245614035087719,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36,3
"2578",4164,3564,25,5,5,"hours",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,30,30,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,2,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24,3
"2579",4164,3565,26,5,47,"mins",1,0,0,"","hindu","male","Tadishetty","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,9,9,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,2,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,25,0
"2580",4164,3566,0,5,2,"hours",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,22,22,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,0,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2
"2581",4164,3567,1,7,5,"hours",1,0,0,"general","hindu","female","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,FALSE,31,31,3.78947368421053,57,1.73963093484615,1.84552151348896,1.8,0,0.984871599288075,1,4,6,1,4,4164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3
"2582",4164,3568,2,1,9,"hours",1,0,0,"general","hindu","female","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,FALSE,34,34,3.78947368421053,57,1.73963093484615,-1.60348590516254,-1.6,0,0.0399186371726417,0.1,1,1,0.105263157894737,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,3
"2583",4164,3569,3,3,27,"mins",1,1,0,"","hindu","male","Biswal","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,4,4,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,0,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,0
"2584",4164,3570,4,4,2,"hours",1,0,0,"","hindu","male","Magan","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,23,23,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,0,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,2
"2585",4164,3571,5,2,9,"hours",1,0,0,"","hindu","male","Aneja","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,35,35,3.78947368421053,57,1.73963093484615,-1.02865133538729,-1,0,0.163615560640732,0.2,1,1,0.245614035087719,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,3
"2586",4164,3573,7,7,11,"hours",1,0,0,"general","hindu","female","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,FALSE,43,42,3.78947368421053,57,1.73963093484615,1.84552151348896,1.8,0,0.984871599288075,1,4,6,1,4,4164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,4
"2587",4164,3575,9,5,1,"hours",1,0,0,"general","hindu","female","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,FALSE,13,13,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,0,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,1
"2588",4164,3576,10,4,1,"hours",1,1,0,"other backward classes (obc)","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,14,14,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,1,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,1
"2589",4164,3577,11,4,1,"days",1,1,0,"","hindu","female","Suggested Post","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,FALSE,52,50,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,1,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,5
"2590",4164,3578,12,5,2,"hours",1,0,0,"general","hindu","female","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,FALSE,24,24,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,1,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,2
"2591",4164,3579,13,7,47,"mins",1,0,0,"other backward classes (obc)","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,10,10,3.78947368421053,57,1.73963093484615,1.84552151348896,1.8,1,0.984871599288075,1,4,6,1,4,4164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,1
"2592",4164,3580,14,7,1,"hours",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,15,15,3.78947368421053,57,1.73963093484615,1.84552151348896,1.8,1,0.984871599288075,1,4,6,1,4,4164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,1
"2593",4164,3581,15,5,11,"mins",1,0,0,"other backward classes (obc)","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,3,3,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,1,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,0
"2594",4164,3582,16,7,1,"hours",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,16,16,3.78947368421053,57,1.73963093484615,1.84552151348896,1.8,1,0.984871599288075,1,4,6,1,4,4164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,1
"2595",4164,3583,17,2,2,"days",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,59,57,3.78947368421053,57,1.73963093484615,-1.02865133538729,-1,1,0.163615560640732,0.2,1,1,0.245614035087719,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16,5
"2596",4164,3584,18,3,1,"days",1,1,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,53,51,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,1,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,17,5
"2597",4164,3585,45,1,1,"hours",1,1,0,"","hindu","female","Samant","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,FALSE,17,17,3.78947368421053,57,1.73963093484615,-1.60348590516254,-1.6,4,0.0399186371726417,0.1,1,1,0.105263157894737,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,44,1
"2598",4164,3586,46,7,1,"days",1,0,0,"","","","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",FALSE,FALSE,54,52,3.78947368421053,57,1.73963093484615,1.84552151348896,1.8,4,0.984871599288075,1,4,6,1,4,4164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,5
"2599",4164,3587,47,2,2,"mins",1,0,0,"","hindu","male","Pawar","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,1,1,3.78947368421053,57,1.73963093484615,-1.02865133538729,-1,4,0.163615560640732,0.2,1,1,0.245614035087719,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,0
"2600",4164,3588,48,2,1,"hours",1,1,0,"","hindu","male","Kanwar","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,18,18,3.78947368421053,57,1.73963093484615,-1.02865133538729,-1,4,0.163615560640732,0.2,1,1,0.245614035087719,1,4164,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,47,1
"2601",4164,3589,49,4,10,"hours",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,41,40,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,4,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,48,4
"2602",4164,3590,50,5,4,"hours",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,29,29,3.78947368421053,57,1.73963093484615,0.69585237393846,0.7,5,0.711034833460463,0.8,3,5,0.859649122807018,4,4164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,49,2
"2603",4164,3591,38,4,22,"hours",1,0,0,"other backward classes (obc)","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,48,47,3.78947368421053,57,1.73963093484615,0.12101780416321,0.1,3,0.532036613272311,0.6,3,4,0.649122807017544,3,4164,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37,4
"2604",4164,3592,39,3,1,"hours",1,1,0,"","hindu","male","Varma","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,19,19,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,3,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,38,1
"2605",4164,3593,40,3,1,"days",1,0,0,"","other","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",FALSE,TRUE,55,53,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,4,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,39,5
"2606",4164,3594,41,3,2,"hours",1,0,0,"general","hindu","male","","AL","9/2","10:07","10:50","General","hindu","male",583,"Delhi",0,"Rastogi","",TRUE,TRUE,25,25,3.78947368421053,57,1.73963093484615,-0.453816765612039,-0.5,4,0.357360793287567,0.4,2,3,0.456140350877193,2,4164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40,2
